Pop Size, Shuffle Rate, Epoch, Seed, Nodes per Layer, Layers
100,200,2000,42,500,
Id, Score, Wins, Win%, Average Points, Average Rounds, Mistakes, Games Played
35,-24.1012,16,0.16,2.08869,24.3899,505.508,99
33,-54.0667,9,0.290323,3.17419,58.0473,1377.21,30
58,-30.2967,14,0.194444,2.54969,31.7353,682.034,71
83,-33.071,25,0.265957,3.21139,36.6016,825.329,93
32,-26.954,3,0.0416667,1.35935,24.1467,427.997,71
99,0,0,0,0,0,0,0
35,-17.3438,10,0.0925926,1.93328,16.1289,338.248,107
15,0,0,0,0,0,0,0
90,-26.5378,23,0.469388,3.09099,34.0166,703.527,48
71,-29.2973,16,0.216216,2.33673,30.9583,589.779,73
52,-26.8484,14,0.175,2.26756,27.616,538.265,79
22,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0
1,-28.5413,29,0.239669,2.4418,30.7765,642.419,120
83,0,0,0,0,0,0,0
71,-34.2298,28,0.383562,3.31621,40.2173,837.64,72
58,0,0,0,0,0,0,0
58,-34.3155,6,0.084507,2.39859,33.4042,728.22,70
55,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0
35,-20.2657,15,0.174419,2.45951,21.2135,477.137,85
40,-36.1934,12,0.196721,3.06448,38.1923,872.583,60
99,-17.8183,11,0.354839,3.40538,23.3204,512.333,30
46,-20.0149,17,0.125,1.95659,19.4715,402.905,135
88,-25.4245,9,0.136364,1.81818,24.9699,478.357,65
21,-24.1429,8,0.0833333,1.66864,22.4782,411.805,95
39,-23.0482,28,0.264151,2.46667,25.7979,547.632,105
22,-24.3257,18,0.473684,3.52205,32.3215,830.504,37
76,-18.4596,17,0.34,2.39959,22.6592,492.574,49
15,-30.2378,21,0.477273,3.50687,38.2902,752.237,43
92,0,0,0,0,0,0,0
32,-21.6464,29,0.298969,2.84074,25.4665,585.247,96
46,-19.0416,38,0.413043,3.785,26.0874,685.861,91
46,-24.1403,20,0.25974,2.98018,27.3153,562.249,76
83,-35.2457,11,0.139241,2.40458,35.4351,697.031,78
58,0,0,0,0,0,0,0
92,-17.9826,32,0.299065,2.7861,21.75,490.384,106
55,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
22,-23.3185,18,0.153846,2.36281,23.7583,513.282,116
34,-25.8408,13,0.188406,2.80882,27.4177,587.478,68
40,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
83,-18.3348,6,0.103448,1.62402,17.0278,336.92,57
83,0,0,0,0,0,0,0
88,-28.6038,6,0.0869565,1.55222,26.8951,472.08,68
9,-32.2643,15,0.267857,2.33474,34.9562,718.869,55
33,-31.0142,20,0.298507,3.14451,35.1289,893.775,66
41,-19.7333,24,0.25,3.07171,22.805,504.353,95
27,-25.5652,14,0.134615,1.98964,25.2471,495.012,103
40,-23.6558,15,0.15,2.5103,24.1661,521.732,99
30,-20.641,21,0.192661,2.61001,22.1042,507.005,108
33,-23.3182,14,0.186667,1.90955,23.9611,468.168,74
76,-22.3598,43,0.338583,2.7391,26.8706,534.415,126
55,-21.9628,20,0.190476,1.90275,22.6751,446.479,104
92,-23.0163,2,0.04,1.51347,20.3298,373.185,49
92,-20.9466,10,0.227273,2.90169,23.3938,459,43
43,-22.1267,25,0.242718,2.56644,24.5475,583.647,102
34,-18.3338,23,0.181102,2.64673,19.6026,447.63,126
41,-28.1458,13,0.132653,2.07395,27.8728,496.144,97
90,-20.0194,19,0.143939,2.33056,20.2287,470.267,131
24,0,0,0,0,0,0,0
14,-21.8289,5,0.147059,1.80392,21.574,429.2,33
90,0,0,0,0,0,0,0
27,-28.8105,24,0.328767,2.06982,32.4557,621.176,72
35,-19.9875,20,0.208333,2.65822,21.8124,511.236,95
58,-18.14,17,0.136,2.43671,18.2967,384.312,124
26,-17.5766,19,0.228916,2.71128,19.8661,467.648,82
5,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0
38,-17.7653,28,0.297872,3.08145,21.8042,485.588,93
14,0,0,0,0,0,0,0
39,-18.5721,29,0.243697,2.8748,21.3208,443.662,118
27,-19.0169,29,0.281553,2.93708,22.5851,519.633,102
72,-17.1005,24,0.387097,3.34056,23.183,510.749,61
55,-30.4449,10,0.106383,1.55731,29.1298,486.354,93
40,-36.4419,4,0.0597015,1.39643,34.0323,571.416,66
58,-34.771,12,0.151899,1.51071,34.3197,606.178,78
22,0,0,0,0,0,0,0
26,-17.858,11,0.117021,2.50995,17.7084,427.679,93
22,-19.6,15,0.172414,2.30513,20.3534,428.839,86
6,-17.3963,5,0.0961538,2.1184,16.4378,357.286,51
90,-18.6615,26,0.26,3.1598,22.0213,530.989,99
81,-22.9661,4,0.0769231,2.3322,21.8367,486.506,51
17,-20.3047,20,0.185185,2.1761,21.1845,451.792,107
91,-18.0091,26,0.262626,2.9901,21.2517,482.824,98
32,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0
17,-19.1602,43,0.43,3.36636,26.1266,546.072,99
6,-19.1193,12,0.171429,2.28675,19.8346,448.46,69
17,-24.5212,20,0.263158,2.43789,27.2223,567.374,75
14,-21.0461,15,0.223881,2.98869,23.5124,537.947,66
91,-29.5482,13,0.147727,2.60554,30.1083,632.891,87
17,-22.4812,8,0.109589,2.0527,21.7256,445.514,72
58,-19.9644,21,0.175,2.79118,21.2555,496.685,119
5,-20.2064,5,0.060241,1.36541,17.7767,335.685,82
30,0,0,0,0,0,0,0
89,-19.7317,1,0.0243902,1.3939,16.6134,317.088,40
71,-20.4281,7,0.0958904,1.47603,18.8219,356.602,72
