Pop Size, Shuffle Rate, Epoch, Seed, Nodes per Layer, Layers
100,200,2000,42,500,
Id, Score, Wins, Win%, Average Points, Average Rounds, Mistakes, Games Played
35,-30.0694,4,0.0481928,1.75624,27.7895,492.036,82
27,-23.0059,25,0.271739,2.00717,25.4478,500.988,91
61,-25.2707,11,0.134146,2.42261,25.3762,541.884,81
71,-18.5841,23,0.22549,2.59144,20.6853,498.511,101
46,-27.6403,1,0.0434783,1.48617,24.9961,449.698,22
34,-20.3049,23,0.205357,2.64921,22.0613,474.58,111
58,-19.992,15,0.168539,2.5941,20.9568,490.272,88
72,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0
33,-20.7233,35,0.307018,3.31781,25.1814,576.756,113
34,-104.333,1,0.142857,0.904762,103.095,1511,6
58,-24.0533,29,0.3625,3.28576,29.5891,675.211,79
89,-23.8147,23,0.17037,2.55533,24.7774,572.129,134
5,-25.8884,24,0.342857,3.29048,31.036,681.412,69
27,0,0,0,0,0,0,0
92,-26.0923,16,0.326531,3.50213,31.125,714.463,48
93,-27.8525,15,0.148515,1.87248,27.6952,516.487,100
76,-26.7783,13,0.185714,2.59048,28.083,643.657,69
2,-30.7094,9,0.18,2.02857,31.338,540.042,49
61,-18.9177,9,0.103448,2.24512,18.2318,394.915,86
92,-22.6894,20,0.217391,2.07418,24.1114,459.776,91
72,-26.2018,7,0.0795455,1.82902,24.6217,472.49,87
33,-22.1791,14,0.197183,1.81127,22.934,484.227,70
33,-29.7032,14,0.138614,2.05446,29.5299,545.705,100
38,-34.2919,13,0.147727,2.46095,34.7074,706.47,87
58,-21.7388,17,0.150442,2.70204,22.4497,518.87,112
27,-21.7964,21,0.190909,2.48707,23.1017,493.77,109
35,-21.2973,15,0.263158,2.72494,24.2854,553.31,56
30,-26.6607,6,0.0666667,1.73458,24.7286,463.859,89
1,-26.1758,23,0.237113,2.28297,28.201,591.339,96
15,0,0,0,0,0,0,0
33,-17.542,29,0.345238,3.05379,22.5006,507.362,83
33,-24.7214,7,0.0654206,1.5872,22.617,408.47,106
41,-17.6149,38,0.413043,3.46106,24.3368,504.176,91
92,-21.556,15,0.176471,2.37423,22.4597,470.762,84
58,-17.9517,10,0.136986,2.43436,18.1258,396.868,72
99,-21.0566,28,0.16,1.59908,20.8557,410.315,174
55,-19.4462,21,0.21875,2.03048,20.8516,466.626,95
92,-23.3407,1,0.03125,1.26915,20.2349,358.788,31
81,-38.0268,8,0.177778,1.70606,38.2884,669.778,44
89,-24.0957,14,0.194444,2.24335,25.2279,536.87,71
27,-23.5794,4,0.142857,1.56217,22.9987,445.017,27
33,-25.3658,6,0.206897,2.89655,27.4002,578.523,28
24,-17.6901,44,0.453608,3.68578,25.448,581.221,96
88,-33.3285,22,0.244444,2.199,35.4164,680.509,89
40,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0
38,-20.5274,18,0.156522,2.48734,21.1452,441.74,114
17,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0
52,-41.9007,2,0.117647,2.39706,41.6507,724.86,16
34,0,0,0,0,0,0,0
9,-21.6574,27,0.254717,3.12363,24.8754,539.887,105
58,-21.2759,9,0.132353,2.20566,21.1286,517.041,67
14,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0
46,-21.5589,23,0.201754,2.53136,23.1254,515.925,113
55,-19.129,46,0.383333,3.14062,24.9363,530.234,119
91,-21.0913,30,0.306122,2.61845,24.8322,490.381,97
17,-27.2563,18,0.183673,2.36893,28.2987,562.695,97
88,-33.9106,7,0.152174,1.75217,33.7063,626.506,45
83,-18.2542,12,0.134831,2.2537,18.2045,410.531,88
92,-17.5304,22,0.130178,2.47845,17.6124,419.124,168
22,0,0,0,0,0,0,0
9,-24.9289,15,0.154639,2.28619,25.3079,555.946,96
58,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0
89,-21.1884,27,0.264706,2.55358,24.0361,517.464,101
22,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0
92,-20.7295,29,0.185897,2.85885,22.3063,482.595,155
5,-45.9175,3,0.0555556,1.89308,43.9217,859.144,53
22,-19.5389,14,0.212121,2.42098,21.2023,430.376,65
72,-18.9156,27,0.262136,2.74862,21.9069,448.952,102
91,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0
76,-39.6358,8,0.105263,1.8593,38.6004,708.477,75
83,-21.0726,43,0.358333,2.65756,25.8968,545.829,119
17,-21.186,31,0.24031,2.7414,23.7336,569.329,128
71,-21.186,19,0.263889,3.00587,24.4697,559.127,71
76,-33.7775,27,0.333333,2.68056,38.1247,727.218,80
5,-20.1353,15,0.153061,2.60088,20.7974,484.758,97
58,-19.3448,27,0.203008,2.84678,21.2517,480.604,132
26,-35.0451,23,0.45098,3.95451,43.0192,1047.8,50
14,-21.6894,11,0.117021,2.62812,21.658,507.757,93
30,-18.5267,27,0.333333,2.96698,23.1603,543.373,80
6,0,0,0,0,0,0,0
92,-22.5166,29,0.261261,2.83104,25.5729,552.614,110
21,-17.9302,23,0.237113,3.2572,20.9297,513.696,96
32,0,0,0,0,0,0,0
43,-24.4012,20,0.183486,2.7438,25.8147,568.624,108
99,-24.4495,8,0.1,1.60316,23.0527,414.46,79
41,-23.2939,14,0.21875,2.58234,25.2512,551.72,63
32,-17.9838,13,0.236364,2.38653,20.0976,449.52,54
90,0,0,0,0,0,0,0
26,-17.8692,19,0.365385,3.75415,23.931,578.397,51
55,0,0,0,0,0,0,0
