Pop Size, Shuffle Rate, Epoch, Seed, Nodes per Layer, Layers
100,200,2000,42,500,
Id, Score, Wins, Win%, Average Points, Average Rounds, Mistakes, Games Played
10,-51.8725,3,0.0555556,1.47205,49.4556,901.104,53
19,-60.9629,18,0.230769,2.67349,63.2517,930.203,77
78,-51.9368,12,0.144578,2.97693,52.8053,710.305,82
43,0,0,0,0,0,0,0
56,-41.4955,26,0.305882,3.17171,45.7849,860.461,84
60,-46.819,20,0.246914,3.38102,50.1383,956.172,80
80,0,0,0,0,0,0,0
7,-49.7559,10,0.102041,2.47833,49.2751,649.428,97
21,-41.7973,31,0.303922,3.12347,45.9992,474.631,101
0,-41.4317,35,0.479452,3.15734,49.1781,811.168,72
2,-42.7466,43,0.494253,3.86902,51.5007,922.804,86
6,-62.6161,23,0.370968,2.97118,68.0066,1301.86,61
8,-39.2437,11,0.108911,2.5699,38.9918,900.531,100
76,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
55,-65.2461,13,0.325,3.09167,69.8378,976.75,39
48,-45.5102,9,0.195652,2.99034,47.4135,757.896,45
73,-60.1999,6,0.0833333,1.86131,58.7279,1077.44,71
3,-50.688,16,0.181818,2.83242,52.1567,1071.33,87
13,-46.4072,3,0.0428571,1.45383,43.7182,369.204,69
90,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0
53,-40.7622,10,0.116279,2.46772,40.5555,487.491,85
95,-55.3224,25,0.347222,2.74061,60.0074,957.219,71
99,0,0,0,0,0,0,0
27,-72.5236,8,0.0816327,2.04576,71.202,874.435,97
79,-53.9954,19,0.180952,2.36831,54.9828,1032.36,104
22,0,0,0,0,0,0,0
28,-63.6842,19,0.279412,3.00571,67.2781,1275.57,67
18,-41.067,10,0.105263,1.68432,39.8565,632.741,94
83,-52.7133,11,0.0940171,1.68597,51.2796,828.949,116
63,-69.4976,3,0.0288462,2.20827,67.2828,503.355,103
85,-55.2428,10,0.175439,2.9433,56.6949,713.649,56
22,-43.7619,32,0.278261,3.19809,47.5252,678.326,114
40,-63.9266,20,0.277778,2.95892,67.4411,1350.28,71
14,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0
