Pop Size, Shuffle Rate, Epoch, Seed, Nodes per Layer, Layers
100,200,2000,42,500,
Id, Score, Wins, Win%, Average Points, Average Rounds, Mistakes, Games Played
8,-71.4788,7,0.0598291,1.3785,69.0539,397.861,116
66,-74.9034,13,0.13,2.2603,74.7637,812.854,99
89,-85.2847,8,0.153846,2.0132,85.3748,1251.93,51
13,-86.6824,16,0.32,2.90449,90.9869,1090.47,49
90,-94.3366,13,0.12037,2.11206,93.8561,920.273,107
44,-82.0141,7,0.0864198,1.86096,80.6034,873.516,80
91,-66.167,6,0.06,1.82222,64.1892,428.74,99
97,-85.4554,1,0.0166667,1.40876,82.1975,452.101,59
83,-66.1465,1,0.0133333,1.29369,62.7069,395.229,74
2,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
25,-77.9791,5,0.0458716,1.48021,75.3767,388.371,108
19,-87.986,4,0.0512821,1.78571,85.7974,1277.33,77
58,0,0,0,0,0,0,0
75,-78.0421,3,0.06,2.39755,76.6396,1181.31,49
73,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
34,-133.709,5,0.128205,2.17949,133.453,1213.66,38
23,-100.457,4,0.045977,1.7212,98.0978,525.442,86
60,-79.2477,3,0.0416667,1.45227,76.5333,431.479,71
61,0,0,0,0,0,0,0
82,-70.4574,16,0.140351,2.61473,70.8791,1243.03,113
95,-92.8948,2,0.025,1.2019,89.5967,1103.67,79
33,0,0,0,0,0,0,0
92,-64.0643,2,0.0952381,1.92619,62.8952,821.05,20
31,-70.0712,59,0.475806,3.2521,77.8394,1188.39,123
28,-70.9535,14,0.197183,2.37565,72.2728,515.755,70
56,0,0,0,0,0,0,0
54,-68.0475,7,0.104478,2.27725,67.4143,883.138,66
39,-63.9478,22,0.222222,2.38013,65.7724,417.292,98
14,-103.562,8,0.112676,1.91791,102.733,553.804,70
37,-114.231,12,0.151899,1.89873,114.168,1572.42,78
63,-70.1116,7,0.0897436,2.15418,69.0606,641.425,77
88,0,0,0,0,0,0,0
24,-101.537,2,0.0769231,1.61231,99.6877,955.626,25
81,-64.8935,17,0.232877,2.4785,67.0295,910.437,72
48,-69.9748,13,0.2,2.54567,71.5204,957.075,64
7,-66.9122,14,0.166667,2.69148,67.937,657.778,83
18,0,0,0,0,0,0,0
26,-68.8679,10,0.123457,2.78765,69.1247,1311.14,80
71,-69.0988,33,0.24812,2.70996,71.7711,664.415,132
76,0,0,0,0,0,0,0
16,-102.826,9,0.104651,2.31464,102.234,1643.41,85
67,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
93,-96.0767,8,0.105263,1.55333,94.7353,493.188,75
85,-87.766,9,0.134328,2.59181,88.0443,1472.38,66
69,-109.443,1,0.0121951,1.65944,106.346,632.516,81
1,-70.5148,5,0.0485437,1.78441,68.27,993.251,102
51,-99.9106,5,0.1,1.95837,98.869,1527.33,49
55,0,0,0,0,0,0,0
74,-87.7606,30,0.243902,3.04058,90.6792,1372.36,122
27,0,0,0,0,0,0,0
