Pop Size, Shuffle Rate, Epoch, Seed, Nodes per Layer, Layers
100,200,2000,42,500,
Id, Score, Wins, Win%, Average Points, Average Rounds, Mistakes, Games Played
58,-21.2989,17,0.178947,2.90213,22.7799,486.098,94
55,-21.2217,16,0.152381,2.26401,21.5333,473.262,104
40,-21.4208,18,0.243243,3.13662,24.4222,564.405,73
21,-26.9479,20,0.227273,3.00927,29.5026,681.987,87
41,0,0,0,0,0,0,0
14,-24.9615,32,0.363636,3.57275,30.807,713.198,87
14,0,0,0,0,0,0,0
55,-20.3798,23,0.164286,2.23325,20.8987,431.865,139
14,-22.4149,13,0.180556,2.4642,23.4902,513.286,71
6,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0
83,-21.428,4,0.0470588,1.81667,19.1859,394.114,84
14,-21.8946,5,0.0909091,2.4734,21.1862,563.724,54
58,-32.052,9,0.230769,1.76383,33.4312,582.011,38
55,-20.8932,28,0.208955,2.72478,22.7971,498.911,133
83,-17.3578,25,0.183824,2.51737,18.5516,437.077,135
90,-19.0056,8,0.121212,2.64079,19.0706,393.991,65
15,-22.2058,13,0.206349,3.05888,24.3917,576.661,62
6,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
5,-32.1287,16,0.161616,2.48103,32.8421,743.802,98
90,0,0,0,0,0,0,0
58,-22.2635,45,0.310345,2.40465,25.875,563.569,144
55,-27.198,12,0.151899,2.83593,28.0719,619.475,78
83,-18.2237,35,0.360825,2.93664,23.3768,484.363,96
30,-30.1624,17,0.191011,2.33453,31.3172,608.126,88
55,-30.2078,20,0.243902,2.13053,32.2163,577.336,81
14,-19.8895,48,0.428571,3.72917,27.1901,632.13,111
58,0,0,0,0,0,0,0
83,-21.4737,29,0.281553,2.98601,25.0908,533.921,102
30,-19.1523,22,0.203704,3.07407,21.3004,517.561,107
91,0,0,0,0,0,0,0
55,-41.8503,12,0.169014,1.8503,42.0809,782.662,70
21,-23.738,23,0.212963,2.75433,25.7516,570.47,107
6,-21.8033,16,0.432432,3.79279,29.2447,653.206,36
30,-34.5458,27,0.321429,3.28686,39.2612,808.3,83
14,-36.5394,7,0.155556,2.1697,36.8202,630.468,44
91,-20.1059,29,0.241667,2.5598,22.499,451.448,119
99,-34.0776,8,0.109589,2.32382,33.5932,690.794,72
40,-19.3829,39,0.256579,2.95826,22.4727,520.792,151
41,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0
58,-23.9557,25,0.192308,2.58992,25.3918,531.927,129
58,-21.6516,5,0.0793651,1.883,20.1219,367.646,62
30,-22.1813,22,0.196429,2.71348,23.8234,559.903,111
46,-26.8129,8,0.126984,2.65694,27.0095,616.927,62
90,0,0,0,0,0,0,0
81,-18.3157,14,0.222222,2.32002,20.0801,380.628,62
30,-21.4913,17,0.173469,2.15233,22.113,461.109,97
5,-18.7435,15,0.120968,1.84317,18.006,357.399,123
55,-25.2868,7,0.148936,2.8025,26.068,571.736,46
14,-19.1731,8,0.150943,2.09724,19.2892,415.139,52
15,0,0,0,0,0,0,0
14,-35.0985,11,0.244444,2.10202,37.0894,678.214,44
83,-21.9127,11,0.196429,2.33474,23.176,486.029,55
30,-31.9282,19,0.395833,2.35417,37.199,640.637,47
14,-19.0024,13,0.0992366,2.03752,18.0247,357.496,130
14,0,0,0,0,0,0,0
17,-20.5458,16,0.205128,2.78805,22.4364,487.69,77
99,-24.881,11,0.11828,2.39037,24.637,516.593,92
14,-39.8036,5,0.0769231,2.50361,38.8457,768.373,64
14,-34.5781,25,0.367647,2.66484,39.5959,764.912,67
30,-21.0698,27,0.272727,2.69718,24.2215,533.76,98
6,-24.9341,11,0.111111,1.7281,23.8845,434.699,98
55,-23.9169,19,0.44186,3.57752,31.3317,686.147,42
99,-19.1262,15,0.254237,3.23378,22.4448,490.348,58
6,-20.5403,6,0.0722892,2.51396,19.5,453.72,82
90,0,0,0,0,0,0,0
14,-17.7901,16,0.266667,3.37881,21.5023,518.745,59
91,-27.2886,13,0.146067,2.74872,27.9586,564.816,88
14,-22.3493,23,0.294872,3.28255,26.5293,594.524,77
6,-26.652,3,0.0666667,2.05758,25.0429,509.122,44
55,-17.5709,15,0.163043,1.76171,17.5935,355.557,91
14,0,0,0,0,0,0,0
40,-18.5422,23,0.234694,2.8523,21.0884,516.702,97
17,-18.6398,28,0.291667,3.53377,23.0069,518.722,95
27,-18.3091,30,0.201342,2.86994,20.2059,494.372,148
5,0,0,0,0,0,0,0
5,-23.1607,28,0.21875,2.69913,25.2349,526.405,127
14,0,0,0,0,0,0,0
58,-20.7867,7,0.0795455,2.24242,19.62,446.739,87
5,-18.461,17,0.217949,2.10007,19.9201,413.956,77
17,0,0,0,0,0,0,0
27,-30.2725,10,0.138889,2.52054,30.5708,572.805,71
30,-23.7384,4,0.0430108,1.81814,21.4168,410.733,92
72,-20.0227,19,0.213483,3.18999,22.4824,528.821,88
27,-27.2267,14,0.114754,2.08271,26.6045,497.134,121
55,-52.212,3,0.125,2.62862,52.3406,924.766,23
55,0,0,0,0,0,0,0
55,-17.9127,17,0.2,1.98838,18.9011,374.805,84
22,-18.5121,13,0.183099,2.45332,19.6274,418.098,70
91,-43.0412,7,0.179487,2.60121,44.2321,821.38,38
55,-19.5795,14,0.25,2.65195,22.2315,535.884,55
90,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
14,-21.3462,10,0.322581,3.35484,26.1527,546.487,30
55,0,0,0,0,0,0,0
14,-24.6175,7,0.116667,1.80311,23.754,483.491,59
