Pop Size, Shuffle Rate, Epoch, Seed, Nodes per Layer, Layers
100,200,2000,42,500,
Id, Score, Wins, Win%, Average Points, Average Rounds, Mistakes, Games Played
39,-25.6568,9,0.0857143,1.70577,24.0768,460.507,104
27,0,0,0,0,0,0,0
16,-18.2884,18,0.176471,2.28033,19.0981,401.94,101
67,-21.961,14,0.14433,2.46553,22.3131,437.96,96
43,-20.4661,26,0.302326,3.06279,24.5754,518.951,85
34,0,0,0,0,0,0,0
66,-22.1662,13,0.19403,2.49367,23.5405,533.464,66
56,-22.057,7,0.0945946,1.96094,20.9098,423.313,73
42,-24.7386,17,0.226667,2.1773,26.4492,589.633,74
92,0,0,0,0,0,0,0
75,-22.8175,14,0.142857,2.32769,23.0023,454.008,97
93,-20.7997,27,0.369863,3.59684,26.7938,662.966,72
18,-24.7609,22,0.293333,2.70559,28.3332,571.322,74
6,-24.9292,13,0.118182,2.34796,24.6408,376.428,109
79,-31.5338,9,0.145161,2.50397,31.941,439.748,61
67,0,0,0,0,0,0,0
18,-21.3563,29,0.2,3.09995,23.4562,527.039,144
82,-25.0293,14,0.138614,2.63564,25.4372,378.729,100
2,0,0,0,0,0,0,0
88,-32.9305,5,0.128205,2.40216,32.8968,413.102,38
15,-19.3774,42,0.375,3.46123,25.3386,607.668,111
34,-22.1082,22,0.22,2.77788,24.2861,513.841,99
25,0,0,0,0,0,0,0
73,-26.3117,18,0.165138,2.24558,26.86,512.595,108
44,0,0,0,0,0,0,0
27,-18.2879,12,0.2,3.05,20.3379,497.651,59
55,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0
88,-24.8835,22,0.241758,2.63944,27.3581,561.936,90
5,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0
76,-23.3987,25,0.324675,2.97522,27.8674,548.109,76
6,0,0,0,0,0,0,0
35,-21.9129,3,0.0508475,1.78112,19.711,412.913,58
85,-25.664,6,0.0652174,1.68407,23.6524,449.409,91
89,-20.4226,14,0.233333,1.84266,21.9319,394.501,59
35,-22.494,26,0.27957,2.86816,25.9536,532.64,92
93,-21.2187,7,0.134615,2.44495,21.356,476.177,51
46,-25.4986,9,0.109756,2.14589,24.8397,496.52,81
88,-23.2084,13,0.19697,1.8613,24.0091,550.447,65
38,-26.0557,14,0.27451,2.75569,29.3016,420.777,50
9,-23.4988,17,0.223684,2.79912,25.7716,559.18,75
89,0,0,0,0,0,0,0
54,-20.3209,35,0.3125,2.94514,24.5161,521.99,111
55,-21.7168,14,0.184211,2.3986,22.7996,495.51,75
58,-18.5079,12,0.196721,2.47486,19.9172,476.397,60
58,0,0,0,0,0,0,0
21,-20.4171,22,0.192982,2.68367,21.9604,474.952,113
32,-21.9793,20,0.384615,2.37293,27.0445,519.234,51
92,-23.4463,36,0.315789,3.31711,28.0792,681.603,113
31,-38.4342,3,0.0410959,2.00913,36.2652,681.98,72
80,-22.55,9,0.121622,1.55813,21.5405,381.249,73
81,-25.6457,27,0.27551,3.08279,29.2387,649.454,97
46,-24.8398,17,0.226667,2.45495,26.8281,548.758,74
46,-31.4155,16,0.219178,1.9199,32.719,608.388,72
67,-19.9562,7,0.111111,1.91116,19.0896,434.297,62
41,-25.9601,30,0.483871,4.03464,34.6721,805.259,61
41,-20.2047,11,0.164179,1.86771,20.3559,367.529,66
61,-24.7685,36,0.371134,3.5451,30.7362,655.526,96
76,-19.0511,24,0.303797,3.15969,23.2867,559.504,78
71,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
97,-18.7801,15,0.258621,2.92892,21.8814,470.279,57
55,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0
17,-26.261,9,0.0873786,2.37255,25.3811,568.319,102
1,-28.7543,15,0.178571,2.30981,29.6355,629.671,83
43,-19.2257,23,0.237113,2.87683,21.8448,350.09,96
56,-19.0041,25,0.195312,2.66898,20.5794,461.552,127
28,-22.7786,25,0.328947,3.04526,27.4028,588.285,75
69,-23.5588,10,0.128205,2.44439,23.5673,455.182,77
40,-23.9373,35,0.301724,2.43358,27.4053,534.32,115
17,-30.0372,14,0.127273,2.12744,29.7101,613.079,109
39,-18.2914,33,0.351064,3.2814,23.594,532.98,93
33,-27.2801,14,0.202899,2.46782,28.8058,642.236,68
51,-20.0055,28,0.383562,2.74562,25.4224,499.135,72
30,-19.812,19,0.211111,1.81573,20.8499,403.051,89
15,-23.7546,13,0.105691,2.05111,22.9196,516.226,122
83,0,0,0,0,0,0,0
26,-24.2156,30,0.357143,3.07473,29.4332,600.288,83
34,-22.5773,10,0.222222,2.71212,24.7338,495.282,44
93,0,0,0,0,0,0,0
90,-18.8448,22,0.333333,3.40979,23.9212,529.401,65
72,-21.4792,17,0.166667,2.10134,21.9139,427.501,101
56,-19.7401,15,0.15625,2.10822,19.9734,404.418,95
24,-21.5142,14,0.114754,2.416,21.2252,481.747,121
33,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0
99,-24.9053,10,0.15873,2.71224,25.7921,612.192,62
92,-18.2599,25,0.304878,3.21439,22.5718,485.629,81
22,-27.1367,24,0.206897,2.62166,28.8962,572.095,115
78,-21.3382,9,0.105882,2.40042,20.8563,325.015,84
32,-34.3961,2,0.0357143,1.94091,32.0513,620.811,55
71,0,0,0,0,0,0,0
22,-18.3128,10,0.131579,1.76123,17.7056,354.543,75
31,-27.7175,16,0.262295,2.72486,30.6883,653.129,60
5,0,0,0,0,0,0,0
58,-19.9297,19,0.145038,2.55261,20.3831,335.27,130
72,-41.4939,5,0.111111,2.33283,41.049,860.839,44
