Pop Size, Shuffle Rate, Epoch, Seed, Nodes per Layer, Layers
50,20,500,42,1000,
Id, Score, Wins, Win%, Average Points, Average Rounds, Mistakes, Games Played
33,-60.906,30,0.365854,3.0283,66.2514,1362.08,81
4,-59.8187,19,0.422222,3.10758,66.3707,1242.11,44
16,-84.7411,3,0.0545455,1.67946,82.5115,1438.27,54
42,-68.7018,4,0.210526,2.4386,70.3509,1368.96,18
46,-67.6561,6,0.26087,2.55336,70.4269,1236.44,22
27,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0
16,-75.904,0,0,0.944444,71.8484,437.083,35
32,0,0,0,0,0,0,0
0,-63.803,0,0,1.12821,59.9312,251.08,38
4,-66.8594,3,0.037037,1.72253,64.3227,960.365,80
24,-55.7974,15,0.375,2.87628,61.1737,1491.68,39
17,-81.2712,3,0.09375,1.50403,79.6502,1518.88,31
12,-100.608,0,0,1.19253,96.8003,623.652,55
10,-69.8246,10,0.3125,2.49597,73.5706,1468.06,31
19,-70.1623,3,0.136364,2.70779,70.5974,1412.24,21
14,0,0,0,0,0,0,0
8,-111.412,1,0.0227273,1.4778,108.345,1895.77,43
42,-115.443,0,0,1.15827,111.601,427.058,31
44,-84.5081,0,0,1.17597,80.6841,329.837,55
6,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
46,-73.8537,8,0.195122,2.36341,75.1195,1381.6,40
22,0,0,0,0,0,0,0
9,-50.531,6,0.2,2.6,52.131,904.968,29
11,-171.721,2,0.125,1.36667,170.588,2782.82,15
13,-58.3579,10,0.5,3.16316,66.5211,1242.18,19
37,-102.338,8,0.228571,2.68908,104.598,2098.75,34
20,-50000,0,0,0,0,0,0
2,0,0,0,0,0,0,0
47,-103.284,0,0,0.924174,99.208,618.041,36
3,-51.0507,13,0.240741,2.78197,53.6474,1304.51,53
33,-102.644,0,0,1.23373,98.8773,1508.31,50
36,-77.224,0,0,1.12055,73.3445,1133.79,53
21,-61.0278,6,0.166667,1.93413,61.2952,1046.8,35
45,-60.7793,32,0.323232,2.82014,65.0641,1242.05,98
25,-86.2977,1,0.0196078,1.2051,82.8949,527.854,50
38,-84.3349,8,0.119403,1.54704,83.27,1226.26,66
31,-72.3797,15,0.238095,2.45955,74.6011,1521.49,62
40,0,0,0,0,0,0,0
28,-54.0622,6,0.115385,2.14027,53.5102,1012,51
41,0,0,0,0,0,0,0
9,-87.8189,5,0.116279,1.90864,87.0531,1557,42
15,0,0,0,0,0,0,0
29,-87.6111,1,0.0277778,1.57063,84.7373,1246.64,35
5,0,0,0,0,0,0,0
6,-70.3346,0,0,1.36029,66.6948,275.335,16
23,-56.0368,5,0.25,2.72895,58.7658,1303.86,19
1,-54.0288,19,0.296875,2.78571,57.752,1124.34,63
43,-100.774,15,0.220588,2.43262,102.618,2046.6,67
